Tanggal & Waktu;ID Struk;Status Pembayaran;ID / Kode Outlet;Outlet;Tipe Penjualan;Kasir;No. Hp Pelanggan;Nama Pelanggan;customer_id;SKU;Nama Produk;Kategori;Jumlah Produk;Harga Produk;Penjualan Kotor;Diskon Produk;Subtotal;Diskon Transaksi;Service Charge;Pajak;Pembulatan;Poin Ditukar;Biaya Admin;Total;Metode Pembayaran;Fee;Pembayaran;Alasan Pembatalan;Catatan Transaksi;Catatan Custom Amount;Pawoon Order No.;Grab Food No.;Partner Reff. Number;Partner Trace No & RRN;Issuer Name;Paid By;Kode Voucher
25-04-2025 19:34:38;KLQ6HDB9MPD7P;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MPD7P;;;;
25-04-2025 19:34:38;KLQ6HDB9MPD7P;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;1;10000;10000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MPD7P;;;;
25-04-2025 19:25:25;RQ7Z27Z9L4DM9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 1;C1964;;Caracao bliss;Fresh fruity;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;Tunai;0;23100;;;;;;RQ7Z27Z9L4DM9;;;;
25-04-2025 19:20:26;M8GQHGQYP6WGK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1219;;Gelato 1 scoop - Mascarpone Pistacheese;GELATO;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;M8GQHGQYP6WGK;;;;
25-04-2025 19:19:47;D84KHVJQB4K6J;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Americano;Coffee;2;18000;36000;0;36000;0;1800;0;0;0;0;37800;BRI.;0;37800;;;;;;D84KHVJQB4K6J;;;;
25-04-2025 19:15:01;8846HKJY794YK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 2;C1969;;Tropical mango;Mocktail;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;BRI.;0;23100;;;;;;8846HKJY794YK;;;;
25-04-2025 19:10:53;ZVLYFR8P7BBV9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 2;C1969;;Lemon Tea;Tea;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;ZVLYFR8P7BBV9;;;;
25-04-2025 19:09:24;GD6YSZM7P44BL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;LT 1;C1964;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;Tunai;0;23100;;;;;;GD6YSZM7P44BL;;;;
25-04-2025 19:06:09;P7WL2P6Q4LGZ4;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1220;;Mineral Water;Non Coffee;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;P7WL2P6Q4LGZ4;;;;
25-04-2025 19:04:46;YBMWF8QKPLG7R;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Jelly Spanish Latte;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;BRI.;0;23100;;;;;;YBMWF8QKPLG7R;;;;
25-04-2025 18:52:51;D84KHVJQB4PKD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Vietnam drip;Coffee;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;D84KHVJQB4PKD;;;;
25-04-2025 18:50:57;L6K7CLRBVYGPY;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;90000;0;4500;0;0;0;0;94500;BCA;0;94500;;;;;;L6K7CLRBVYGPY;;;;
25-04-2025 18:50:57;L6K7CLRBVYGPY;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Strong;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;L6K7CLRBVYGPY;;;;
25-04-2025 18:50:57;L6K7CLRBVYGPY;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Pedas;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;L6K7CLRBVYGPY;;;;
25-04-2025 18:50:57;L6K7CLRBVYGPY;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Rice Chicken Katsu Mentai;Curry;1;30000;30000;0;;;;;;;;;;;;;;;;;L6K7CLRBVYGPY;;;;
25-04-2025 18:47:54;WP9KCM6RQL989;Success;OT-292798;Diagram cafe;Grab Food;Kasir 1;;;C1221;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;48000;0;2400;0;0;0;0;50400;GrabFood;0;50400;;;;;;WP9KCM6RQL989;;;;
25-04-2025 18:47:54;WP9KCM6RQL989;Success;OT-292798;Diagram cafe;Grab Food;Kasir 1;;;C1222;;Sandwich;Light Meal;1;28000;28000;0;;;;;;;;;;;;;;;;;WP9KCM6RQL989;;;;
25-04-2025 18:47:41;4QBY2P4MVKJLP;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1223;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;ShopeeFood;0;42000;;;;;;4QBY2P4MVKJLP;;;;
25-04-2025 18:47:41;4QBY2P4MVKJLP;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1224;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;4QBY2P4MVKJLP;;;;
25-04-2025 18:47:28;D84KHVJQB4PMG;Success;OT-292798;Diagram cafe;Go Food;Kasir 1;;;C1225;;Banana choco chiz;Light Meal;1;27500;27500;0;57500;0;2875;0;0;0;0;60375;GoFood;0;60375;;;;;;D84KHVJQB4PMG;;;;
25-04-2025 18:47:28;D84KHVJQB4PMG;Success;OT-292798;Diagram cafe;Go Food;Kasir 1;;;C1226;;Fettuccine Carbonara;Spaghetti;1;30000;30000;0;;;;;;;;;;;;;;;;;D84KHVJQB4PMG;;;;
25-04-2025 18:47:13;NL9GHRLMJ98RZ;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1227;;Minuman kemasan 250ml - Matcha;Coffee;1;22000;22000;0;52000;0;1500;0;0;0;0;53500;ShopeeFood;0;53500;;;;;;NL9GHRLMJ98RZ;;;;
25-04-2025 18:47:13;NL9GHRLMJ98RZ;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1229;;Fettuccine Carbonara;Spaghetti;1;30000;30000;0;;;;;;;;;;;;;;;;;NL9GHRLMJ98RZ;;;;
25-04-2025 18:47:03;BMV8HG6K7BMGY;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1230;;Honey ginger with lemongrass;Coffee;1;22000;22000;0;42000;0;2100;0;0;0;0;44100;ShopeeFood;0;44100;;;;;;BMV8HG6K7BMGY;;;;
25-04-2025 18:47:03;BMV8HG6K7BMGY;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1231;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;BMV8HG6K7BMGY;;;;
25-04-2025 18:45:02;BMV8HG6K7BWLV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1232;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;20000;3000;850;0;0;0;0;17850;Tunai;0;17850;;;;;;BMV8HG6K7BWLV;;;;
25-04-2025 18:31:11;4QBY2P4MVKN9N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Sirloin Steak - French Fries - BBQ - Well Done;Steak;1;49000;49000;0;126000;0;6300;0;0;0;0;132300;Tunai;0;132300;;;;;;4QBY2P4MVKN9N;;;;
25-04-2025 18:31:11;4QBY2P4MVKN9N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chicken Katsu Curry;Curry;1;35000;35000;0;;;;;;;;;;;;;;;;;4QBY2P4MVKN9N;;;;
25-04-2025 18:31:11;4QBY2P4MVKN9N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;4QBY2P4MVKN9N;;;;
25-04-2025 18:31:11;4QBY2P4MVKN9N;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;4QBY2P4MVKN9N;;;;
25-04-2025 18:27:21;NL9GHRLMJ9DKR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;1;10000;10000;0;27000;0;1350;0;0;0;0;28350;BRI.;0;28350;;;;;;NL9GHRLMJ9DKR;;;;
25-04-2025 18:27:21;NL9GHRLMJ9DKR;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;French Fries;Light Meal;1;17000;17000;0;;;;;;;;;;;;;;;;;NL9GHRLMJ9DKR;;;;
25-04-2025 18:24:12;M8GQHGQYP6VLL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Koyak coffee;Coffee;1;18000;18000;0;38000;0;1900;0;0;0;0;39900;BCA;0;39900;;;;;;M8GQHGQYP6VLL;;;;
25-04-2025 18:24:12;M8GQHGQYP6VLL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;;;;;;;;;;;;;;;;;M8GQHGQYP6VLL;;;;
25-04-2025 18:19:15;9Y47FRW4BDBDN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;Tunai;0;42000;;;;;;9Y47FRW4BDBDN;;;;
25-04-2025 18:19:15;9Y47FRW4BDBDN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Manual brew;Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;9Y47FRW4BDBDN;;;;
25-04-2025 18:12:10;GD6YSZM7P4BGJ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;GD6YSZM7P4BGJ;;;;
25-04-2025 17:57:13;BMV8HG6K7BQZW;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Salt n Pepper Chicken Popcorn;;1;30000;30000;0;30000;0;1500;0;0;0;0;31500;BRI.;0;31500;;;;;;BMV8HG6K7BQZW;;;;
25-04-2025 17:55:55;M8GQHGQYP6KQZ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Dory butter rice with mushroom sauce;Teriyaki Rice;1;30000;30000;0;30000;0;1500;0;0;0;0;31500;BRI.;0;31500;;;;;;M8GQHGQYP6KQZ;;;;
25-04-2025 17:43:11;QDLVSLKMDQND7;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Spagetti Pesto Smoked Beef;Spaghetti;1;27500;27500;0;82500;0;4125;0;0;0;0;86625;Tunai;0;86625;;;;;;QDLVSLKMDQND7;;;;
25-04-2025 17:43:11;QDLVSLKMDQND7;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Apple cinamon French Toast;Light Meal;1;27500;27500;0;;;;;;;;;;;;;;;;;QDLVSLKMDQND7;;;;
25-04-2025 17:43:11;QDLVSLKMDQND7;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Calamari;Light Meal;1;27500;27500;0;;;;;;;;;;;;;;;;;QDLVSLKMDQND7;;;;
25-04-2025 17:39:29;QDLVSLKMDQJ6D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Chicken Steak;Steak;1;35000;35000;0;45000;0;2250;0;0;0;0;47250;BRI.;0;47250;;;;;;QDLVSLKMDQJ6D;;;;
25-04-2025 17:39:29;QDLVSLKMDQJ6D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;1;10000;10000;0;;;;;;;;;;;;;;;;;QDLVSLKMDQJ6D;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Mango Sunrise;Signature drinks;1;22000;22000;0;490500;0;24525;0;0;0;0;515025;Transfer;0;515025;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Apple cinamon French Toast;Light Meal;1;27500;27500;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Kopi susu diagram - Creamy;Coffee;3;20000;60000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Mineral Water;Non Coffee;3;10000;30000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Sweet Toast Bomb Greentea;Dessert;2;17000;34000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Wagyu Steak - Mashed Potato - BBQ - Welldone;Steak;1;76000;76000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Lychee Yakult Spritz;Non Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Tea - Ice;Tea;3;10000;30000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Chicken Karaage Salad;Salad;1;27000;27000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Chicken Steak;Steak;1;35000;35000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;French Fries;Light Meal;1;17000;17000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Fish n chips;Light Meal;1;30000;30000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Cherry bomb bliss;Fresh fruity;1;22000;22000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Diagram Banana split;Dessert;1;20000;20000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:35:07;KLQ6HDB9MR79B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;reservasi Vera lt2;C2036;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;KLQ6HDB9MR79B;;;;
25-04-2025 17:32:10;L6K7CLRBVY79D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mushroom Salt and Pepper Personal;Light Meal;1;15000;15000;0;35000;0;1750;0;0;0;0;36750;BRI.;0;36750;;;;;;L6K7CLRBVY79D;;;;
25-04-2025 17:32:10;L6K7CLRBVY79D;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Choco Hazelnut;Non Coffee;1;20000;20000;0;;;;;;;;;;;;;;;;;L6K7CLRBVY79D;;;;
25-04-2025 17:30:24;KLQ6HDB9MRYZN;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;BRI.;0;23100;;;;;;KLQ6HDB9MRYZN;;;;
25-04-2025 17:26:57;8846HKJY79NQ9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Ice;Tea;1;10000;10000;0;30000;0;1500;0;0;0;0;31500;Tunai;0;31500;;;;;;8846HKJY79NQ9;;;;
25-04-2025 17:26:57;8846HKJY79NQ9;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;8846HKJY79NQ9;;;;
25-04-2025 17:09:20;P7WL2P6Q4G9NW;Success;OT-292798;Diagram cafe;Take Away;Kasir 1;;;C1233;;Fettuccine Carbonara;Spaghetti;1;30000;30000;0;30000;0;1500;0;0;0;0;31500;BRI.;0;31500;;;;;;P7WL2P6Q4G9NW;;;;
25-04-2025 17:04:24;8846HKJY7D48L;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tofu Salt n Pepper Sharing;Light Meal;1;20000;20000;0;30000;0;1500;0;0;0;0;31500;BRI.;0;31500;;;;;;8846HKJY7D48L;;;;
25-04-2025 17:04:24;8846HKJY7D48L;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Mineral Water;Non Coffee;1;10000;10000;0;;;;;;;;;;;;;;;;;8846HKJY7D48L;;;;
25-04-2025 16:55:20;M8GQHGQYPM6K7;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1234;;Kampung Fried Rice - Pedas;Fried Rice & Noodle;1;20000;20000;0;38000;0;1900;0;0;0;0;39900;ShopeeFood;0;39900;;;;;;M8GQHGQYPM6K7;;;;
25-04-2025 16:55:20;M8GQHGQYPM6K7;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1235;;Koyak coffee;Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;M8GQHGQYPM6K7;;;;
25-04-2025 16:55:04;GD6YSZM7PG47L;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1236;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;40000;0;2000;0;0;0;0;42000;ShopeeFood;0;42000;;;;;;GD6YSZM7PG47L;;;;
25-04-2025 16:55:04;GD6YSZM7PG47L;Success;OT-292798;Diagram cafe;Shopee Food;Kasir 1;;;C1237;;Kampung Fried Rice - Tidak Pedas;Fried Rice & Noodle;1;20000;20000;0;;;;;;;;;;;;;;;;;GD6YSZM7PG47L;;;;
25-04-2025 16:53:15;BMV8HG6K799DL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Lychee Tea;Tea;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;BMV8HG6K799DL;;;;
25-04-2025 16:51:26;L6K7CLRBV99GZ;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Jelly Spanish Latte;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;BRI.;0;23100;;;;;;L6K7CLRBV99GZ;;;;
25-04-2025 16:48:05;YBMWF8QKPGGBK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Matcha Latte - Ice;Non Coffee;1;18000;18000;0;36000;0;1800;0;0;0;0;37800;BRI.;0;37800;;;;;;YBMWF8QKPGGBK;;;;
25-04-2025 16:48:05;YBMWF8QKPGGBK;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Chocolate - Ice;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;YBMWF8QKPGGBK;;;;
25-04-2025 16:39:55;GD6YSZM7PGR6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Jelly Spanish Latte;Coffee;1;22000;22000;0;67000;0;3350;0;0;0;0;70350;BRI.;0;70350;;;;;;GD6YSZM7PGR6Q;;;;
25-04-2025 16:39:55;GD6YSZM7PGR6Q;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;bwh;C0036;;Omurice Chicken Curry;KATSU;1;45000;45000;0;;;;;;;;;;;;;;;;;GD6YSZM7PGR6Q;;;;
25-04-2025 16:34:34;NL9GHRLMJ78B8;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Tea - Hot;Tea;1;10000;10000;0;10000;0;500;0;0;0;0;10500;BRI.;0;10500;;;;;;NL9GHRLMJ78B8;;;;
25-04-2025 16:26:55;P7WL2P6Q4GMWD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Rice Chicken Katsu Mentai;Curry;1;30000;30000;0;52000;0;2600;0;0;0;0;54600;Tunai;0;54600;;;;;;P7WL2P6Q4GMWD;;;;
25-04-2025 16:26:55;P7WL2P6Q4GMWD;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Hazelnut Machiato - Ice;Coffee;1;22000;22000;0;;;;;;;;;;;;;;;;;P7WL2P6Q4GMWD;;;;
25-04-2025 16:24:33;P7WL2P6Q4G8MM;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Lamb Fried Rice - Pedas;Fried Rice & Noodle;1;25000;25000;0;25000;0;1250;0;0;0;0;26250;BRI.;0;26250;;;;;;P7WL2P6Q4G8MM;;;;
25-04-2025 16:23:14;JGDR3GKL4V64B;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Sedang;Fried Rice & Noodle;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;JGDR3GKL4V64B;;;;
25-04-2025 16:21:40;M8GQHGQYPMLY7;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Beef Katsu Curry;Curry;1;45000;45000;0;69000;0;3450;0;0;0;0;72450;BRI.;0;72450;;;;;;M8GQHGQYPMLY7;;;;
25-04-2025 16:21:40;M8GQHGQYPMLY7;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Salted caramel coffee;Coffee;1;24000;24000;0;;;;;;;;;;;;;;;;;M8GQHGQYPMLY7;;;;
25-04-2025 16:20:28;L6K7CLRBV9PL4;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Jelly Spanish Latte;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;BRI.;0;23100;;;;;;L6K7CLRBV9PL4;;;;
25-04-2025 16:16:57;M8GQHGQYPMBV6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Banana Latte - Ice;Non Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;M8GQHGQYPMBV6;;;;
25-04-2025 16:13:38;QDLVSLKMDR746;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt4;C1979;;Caramel Machiato - Ice;Coffee;1;22000;22000;0;22000;0;1100;0;0;0;0;23100;Tunai;0;23100;;;;;;QDLVSLKMDR746;;;;
25-04-2025 16:12:39;GD6YSZM7PGJ46;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1238;;Gelato 2 scoops - Integrity Berry & cheese - Choco Biscuit;GELATO;1;35000;35000;0;35000;0;1750;0;0;0;0;36750;Tunai;0;36750;;;;;;GD6YSZM7PGJ46;;;;
25-04-2025 16:11:49;4QBY2P4MVWRGV;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;;C1240;;Salt n Pepper Chicken Popcorn;;1;30000;30000;0;30000;0;1500;0;0;0;0;31500;BRI.;0;31500;;;;;;4QBY2P4MVWRGV;;;;
25-04-2025 16:08:35;QDLVSLKMDRZMW;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Kampung Fried Rice - Pedas;Fried Rice & Noodle;1;20000;20000;0;20000;0;1000;0;0;0;0;21000;BRI.;0;21000;;;;;;QDLVSLKMDRZMW;;;;
25-04-2025 16:06:36;GD6YSZM7PGP6G;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt4;C1979;;Mie Kalkulus;MEE TIME;1;16000;16000;0;16000;0;800;0;0;0;0;16800;BRI.;0;16800;;;;;;GD6YSZM7PGP6G;;;;
25-04-2025 16:05:04;JGDR3GKL4V4WY;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt4;C1979;;Americano;Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;JGDR3GKL4V4WY;;;;
25-04-2025 16:03:50;7B4RFJ7KV8VP6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Kopi susu diagram - Creamy;Coffee;1;20000;20000;0;90500;0;4525;0;0;0;0;95025;Tunai;0;95025;;;;;;7B4RFJ7KV8VP6;;;;
25-04-2025 16:03:50;7B4RFJ7KV8VP6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Calamari;Light Meal;1;27500;27500;0;;;;;;;;;;;;;;;;;7B4RFJ7KV8VP6;;;;
25-04-2025 16:03:50;7B4RFJ7KV8VP6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Mushroom Salt and Pepper Sharing;Light Meal;1;25000;25000;0;;;;;;;;;;;;;;;;;7B4RFJ7KV8VP6;;;;
25-04-2025 16:03:50;7B4RFJ7KV8VP6;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt 1;C1964;;Red velvet;Non Coffee;1;18000;18000;0;;;;;;;;;;;;;;;;;7B4RFJ7KV8VP6;;;;
25-04-2025 15:37:49;RQ7Z27Z9LM9JL;Success;OT-292798;Diagram cafe;Dine in;Kasir 1;;lt2;C1969;;Matcha Latte - Ice;Non Coffee;1;18000;18000;0;18000;0;900;0;0;0;0;18900;BRI.;0;18900;;;;;;RQ7Z27Z9LM9JL;;;;
